text,label,exp_split
just as the recent argentine film son of the bride reminded us that a feel good movie can still show real heart time of favor presents us with an action movie that actually has a brain,1,train
a strong piece of work,1,train
a stirring tribute to the bravery and dedication of the world s reporters who willingly walk into the nightmare of war not only to record the events for posterity but to help us clearly see the world of our making,1,train
the importance of being earnest so thick with wit it plays like a reading from bartlett s familiar quotations,1,train
daring and beautifully made,1,train
imagine o henry s the gift of the magi relocated to the scuzzy underbelly of nyc s drug scene,0,train
the film does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard,1,train
both lead performances are oscar size,1,train
quaid is utterly fearless as the tortured husband living a painful lie and moore wonderfully underplays the long suffering heroine with an unflappable 50s dignity somewhere between jane wyman and june cleaver,1,train
ferrara s best film in years,1,train
a remarkably insightful look at the backstage angst of the stand up comic,1,train
nothing short of wonderful with its ten year old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil,1,train
davis candid archly funny and deeply authentic take on intimate relationships comes to fruition in her sophomore effort,1,train
it s more enjoyable than i expected though and that s because the laughs come from fairly basic comedic constructs,1,train
the cast is spot on and the mood is laid back,1,train
those moviegoers who would automatically bypass a hip hop documentary should give scratch a second look,1,train
baby faced renner is eerily convincing as this bland blank of a man with unimaginable demons within,1,train
