text,label,exp_split
user huh ? ? ? DRUG be not a separate pill in the 3 - daa regimen .,0,train
""" user he need to add more brain compartment and update the drug on the next edition s cover : DRUG , DRUG . . . """,0,train
DRUG in inflammation address endothelial function in arthritis # acrnumber,0,train
user want to kno about ur experience with DRUG after be on DRUG . help her out : ),0,train
turn out adderall make headache go away too,1,train
""" i need to put my nuvaring in , it s right next to my wine """,0,train
i could use some DRUG and DRUG after that workout cuz of this damn cold . . # wheeze # bronchicollapse,0,train
user quick version . DRUG inhibit phosphodiesterase . i would assume this affect the body s response to melanoma . must research .,0,train
lol ! oh okay user nkoolee ke throat lozenge . . . well be suppose 2 be,0,train
""" the DRUG side effect tho . . . lmao blister , faint , suicide , abdominal pain . good lord . this commercial crack me up for some reason """,0,train
DRUG ( counteract neighlox ) # newelementontheperiodictable user # justneighing url,0,train
reduce bone resorption with le effect on bone formation with mknumber versus DRUG and DRUG . preclinical research at # asbmrnumber,0,train
DRUG withdrawal be a son of a bitch . this be go to be worth it . . . this be a good idea . . . . djkfmrnxic .,1,train
the DRUG be start to win this battle . ugh . stupid . .,0,train
""" DRUG ( reg ) be effective in repeat treatment of irritable bowel syndrome with constipation , landmark zensaa trial show - medical news """,0,train
( 1 DRUG make me not sleepy but also make me put the milk away in the freezer . try 2 to see if it actually make me sleep . . . ),1,train
user take DRUG and drink water like crazy . i do nt and now i ' m super dehydrate,1,train
""" i agree w / user . she s fake it . they know it , but they re basicly number / number ing her . user i ' m sure the medication be DRUG """,0,train
just take a DRUG let what good wit these bar,0,train
ok dis da point where i log off bc my DRUG be kick in an i make no sense . wo nt even member this until i wake up n see it goodnight,0,train
nrc to host open house DRUG in cordova to discus DRUG plant .,0,train
i be go through serious withdrawal because DRUG be so expensive . so many med . i can finally pick it up tomorrow . # spoonieproblems,1,train
""" ( ( people like to do that to those who take DRUG , i ve see it a lot it s dumb ) ) """,0,train
DRUG doe nt help at DRUG,0,train
""" despite grave doubt about teva s liability , boston federal judge keep it in DRUG antitrust case against astrazeneca and two generic """,0,train
i take numbermg of DRUG everyday i ' m tire leave me alone,1,train
""" DRUG side effect include "" "" increase prolactin level , "" "" aka leak nipple . nope . """,0,train
""" feel rough DRUG , effect from DRUG i hope & not a cold / bug but at least i manage to get fire url",0,train
doe DRUG treat DRUG tummy ?,0,train
im gonna need some adderall or some shit if im gonna clean my fuck room,0,train
wish i could stay up and do nicething with all the loveliesd but woah doe DRUG hit hard,1,train
user but DRUG cure all !,0,train
opiate ? i ca nt DRUG that kind of behaviour !,0,train
jackie christie musta reupped her DRUG shoot before the reunion show # knuckifyoubuck # bbwla,0,train
""" user suboxone need to come in dos small than 2mg , which be DRUG to number - numbermg of DRUG . that be too high to quit at . """,0,train
but merydia,0,train
# tip . sodium DRUG belong to the subgroup of nitrogen - contain bisphosphonates ; it act a a potent inhibitor of osteoclast .,0,train
user plenty DRUG bidil DRUG DRUG DRUG fish oil DRUG . . . should i continue xd i know they re lyric . .,0,train
""" the study do ' t find increase rate of death or other cardiovascular risk include heart attack or stroke , in pt who receive DRUG """,0,train
do anyone stop DRUG in number after be tell of jc positive and try another treatment then restart DRUG again at a late point ?,0,train
user lexi doe nt say but the guy have the risk factor ( old & DRUG DRUG ; DRUG ) . only DRUG med DRUG & DRUG DRUG ; DRUG so not those .,0,train
""" dr . this be our intern fatimah and she will give u brief introduction about DRUG , me : who s fatimah ? ? dr . you . me : me ! ! ok ( ) """,0,train
have be put on DRUG doctor say i should have be on it number year ago fine time to tell me,0,train
""" user i be a closet nerd , i have a reputation to uphold . also DRUG be a lie . like my mind = """,0,train
lol my stepdad be lecture me on how much DRUG be in hookah pen lolol DRUG jackass i ' m not gonna die from it right now,0,train
review coffee & DRUG DRUG ; espresso product - number piece of 1 - 2 people for kalita coffee filter number DRUG brown number pack set ( japan import ) . . .,0,train
^ ~ ^ intrathecal DRUG give foot back to number - year - old paralytic |,0,train
""" so on # elan we have royalty from DRUG , # royalty pharma bidder , new # theravance royalty deal & now royalty management company . get that ? """,0,train
""" user yeah i take kappra , DRUG and DRUG xx """,0,train
fqs : both DRUG and DRUG require renal dose adjustment . DRUG doe not require renal dose adjustment . # harvardid,0,train
""" not allow to eat anything numberhrs before surgery , & DRUG DRUG ; have to take 2 dulcolax and a miralax the day before , which happen to be my boy s bday """,0,train
user not ready to raise your own little champion ? ask your doctor if nuvaring be right for you .,0,train
user user user user user DRUG can u tell me be it a prcp pic i have msd number min of epsd,0,train
""" user DRUG , DRUG , DRUG , DRUG , and DRUG """,0,train
who s tryna bless me with some adderall for exam week ?,0,train
""" DRUG : giant number , fart dog . david DRUG penis """,0,train
3 . 4 of the number woman in the study of the release rate of # estrogen have surge of estrogen # nuvaring # birthcontrol,0,train
efficacy and safety of number - weekly versus 4 - weekly DRUG for prolong treatment of patient with bone metastasis from breast,0,train
a harmonious tobacco flavor and pornographic DRUG overtone be merge in the number syrah from redwood river winery . # 5sos,0,train
effect of DRUG on attention and impulsivity in the five - choice serial reacti url,0,train
""" . . . ( see lee et DRUG korean circ j . number ; number : number - 7 ) . most importantly , DRUG numbermg bid add to an ace inhibitor ( DRUG - heft ) wa . . . """,0,train
""" user : ) sound like the east coast could use a view of # mst3k s prince of space , or perhaps a lozenge . """,0,train
""" x _ x rt user rt user pretty sure that song s about a nuvaring rt user baby , i can feel your halo . """,0,train
user i go from DRUG to DRUG - also on DRUG and entocort # blehdrugs,0,train
DRUG # sbspopasia2pm,0,train
user bravo for dump dean . you win a new fan in me . no one need her food a we ca nt afford the DRUG and she get it free !,0,train
i lose an DRUG under my dresser a week ago and now i ' m worry the spider be come after me with no headache and renew vigor .,0,train
user DRUG be for muscle or body pain paracetamols for headache,0,train
my DRUG just get approve ! ! ! ! i start the injection on wednesday . so happy i could cry . # rheum,0,train
user user gatsby hurt . DRUG help .,0,train
user take DRUG every night . he ll be fine,0,train
user so i havent sleep for number hour im on adderall i cant scream,1,train
oh . i think the DRUG commercial wa a joke honestly . . .,0,train
user i ' m glad the DRUG help you . specialist in wa tell me to just wait for a new biologic to become fda approve . # nothanks,0,train
rp argue if # elan belief DRUG be worth dollarnumberbn to dollarnumberbn - why do they sell the right to biogen for almost half the value ? # zing,0,train
it s be a tranquilize DRUG relieve the emotional stress for a moment only to give birth to an ill - form infant of frustration,0,train
user user and a 3d ruler with tiny DRUG bladder float about . but i digress . cap ! cap ! cap !,0,train
DRUG user 8 . what be the generic name of DRUG ? # rxchatng,0,train
do we really want our next generation on long term suboxone because we do nt address their spiritual and psychosocial need ? # addiction,0,train
""" mickelboobs gots those DRUG pizza , DRUG ingredient , dead hooker belize papa john crazy eye in that DRUG commercial """,0,train
""" user DRUG help with depression , take that shit . """,0,train
go to take a DRUG,0,train
""" DRUG ad with elephant in back seat of cadillac convertible ? ? cmon , how stupid do you think we be ? tire would be flatten i d imagine ? """,0,train
""" alternative to hrt - DRUG , DRUG , DRUG , DRUG # mimswhconf """,0,train
user sound like someone forget their DRUG again .,0,train
doe anyone here get the DRUG injection for your bone ? it be suposed to rebuild the bone . - carol,0,train
user DRUG ha be show to be safe when use for 6 to number month . people who depend on laxative to have a bowel movement need,0,train
the fluoroquinolone syndrome < - have you experience side effect from take quinolones antibiotic ( e . g . DRUG ) ?,0,train
user new york inspire tf out of me bruh . i know you ll make some hot shit there . that s where i make DRUG lol,0,train
user remind me in four day when the DRUG and DRUG level finally come back .,0,train
i wa ridiculously dizzy off DRUG at school DRUG . . . i guess i ll just have to suck it up when i ' m at work,1,train
""" DRUG , DRUG , lortab , DRUG , DRUG , DRUG , DRUG , DRUG , DRUG , & DRUG . i will either sleep or die . at this point idc """,0,train
user i have an appointment with a specialist this month . i ' m off the DRUG but still use xanx occasionally .,0,train
user in my case it wa asthma . one inhaler of xopenex and no cough for two year .,0,train
# annoy # colleague admit # ocd be on # DRUG for year,0,train
DRUG DRUG than DRUG ( end - point : radiologic sre ) . # pca # eaunumber,0,train
""" user follow me please ! might mean my bipolor end ! i ll tell my shrink "" "" stick DRUG up ur as , krizz follow me ! "" "" do nt need med . """,0,train
""" DRUG viox number ! user user confino , gahmi & honore url",0,train
user DRUG ( DRUG ) be also an snri . DRUG ( DRUG ) be similar . i have a much hard time ramp up w / DRUG .,0,train
